assembly_accession_version	binding_status	annotation_object_id	annotation_path	annotation_view_paths	annotation_accession_version	annotation_provider	annotation_format	annotation_feature_rows	assembly_bgzf_path	assembly_fai_path	accepted_candidate_count	reason
GCF_900496995.4	EXACT_DICTIONARY	f9f5310c460bda0855baed776d02be7f16aeca23db9ae33ce0cdd2ab6d2dfa81	/moosefs/erikg/vgp/objects/sha256/f9/f5/f9f5310c460bda0855baed776d02be7f16aeca23db9ae33ce0cdd2ab6d2dfa81	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_900496995.4/NCBI_Aquila_chrysaetos_chrysaetos_Annotation_Release_101/GCF_900496995.4_bAquChr1.4_genomic.gff.gz""]"	NCBI Aquila chrysaetos chrysaetos Annotation Release 101	NCBI RefSeq	GFF3	1637439	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/496/995/GCF_900496995.4/GCF_900496995.4.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/496/995/GCF_900496995.4/GCF_900496995.4.fa.gz.fai	4	all 144 annotation sequence names and lengths match the target FAI
GCF_900634415.1	EXACT_DICTIONARY	8bff1013e6f324023262fcdee1a96ccb2b0a87f6fdfd8291dcb17e8741b240ab	/moosefs/erikg/vgp/objects/sha256/8b/ff/8bff1013e6f324023262fcdee1a96ccb2b0a87f6fdfd8291dcb17e8741b240ab	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_900634415.1/GCF_900634415.1-RS_2025_07/GCF_900634415.1_fCotGob3.1_genomic.gff.gz""]"	GCF_900634415.1-RS_2025_07	NCBI RefSeq	GFF3	1093711	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/415/GCF_900634415.1/GCF_900634415.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/415/GCF_900634415.1/GCF_900634415.1.fa.gz.fai	5	all 322 annotation sequence names and lengths match the target FAI
GCF_900634625.1	EXACT_DICTIONARY	16da7231d8044e2407b24eba72798cb8e1384a3f0726237adefde5976efea80f	/moosefs/erikg/vgp/freeze1/objects/GCF/900/634/625/GCF_900634625.1/genes/GCF_900634625.1_fParRan2.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1367183	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/625/GCF_900634625.1/GCF_900634625.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/625/GCF_900634625.1/GCF_900634625.1.fa.gz.fai	4	all 127 annotation sequence names and lengths match the target FAI
GCF_900634775.1	EXACT_DICTIONARY	e237812cb90feb079b56ce22a6d7158d7414245876cc8cf45134f49b917f9a8e	/moosefs/erikg/vgp/freeze1/objects/GCF/900/634/775/GCF_900634775.1/genes/GCF_900634775.1_fGouWil2.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1490386	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/775/GCF_900634775.1/GCF_900634775.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/775/GCF_900634775.1/GCF_900634775.1.fa.gz.fai	4	all 374 annotation sequence names and lengths match the target FAI
GCF_900634795.4	EXACT_DICTIONARY	acd0208698df3545a272e079dfd7b65043910331653c418a20ef8dd38ff53b43	/moosefs/erikg/vgp/objects/sha256/ac/d0/acd0208698df3545a272e079dfd7b65043910331653c418a20ef8dd38ff53b43	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_900634795.4/GCF_900634795.4-RS_2023_04/GCF_900634795.4_fBetSpl5.4_genomic.gff.gz""]"	GCF_900634795.4-RS_2023_04	NCBI RefSeq	GFF3	1657505	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/795/GCF_900634795.4/GCF_900634795.4.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/634/795/GCF_900634795.4/GCF_900634795.4.fa.gz.fai	4	all 36 annotation sequence names and lengths match the target FAI
GCF_900700375.1	EXACT_DICTIONARY	6296ed1be0a69f252606e6f8bd8e97cf579147e08e6a37ecb04c65236f203df8	/moosefs/erikg/vgp/freeze1/objects/GCF/900/700/375/GCF_900700375.1/genes/GCF_900700375.1_fDenClu1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1797733	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/700/375/GCF_900700375.1/GCF_900700375.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/700/375/GCF_900700375.1/GCF_900700375.1.fa.gz.fai	4	all 416 annotation sequence names and lengths match the target FAI
GCF_900747795.2	EXACT_DICTIONARY	5c9cffaa9e77c13ab7636125974abcec429c006b726f0d91d7d5fcb179098ea0	/moosefs/erikg/vgp/objects/sha256/5c/9c/5c9cffaa9e77c13ab7636125974abcec429c006b726f0d91d7d5fcb179098ea0	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_900747795.2/GCF_900747795.2-RS_2023_02/GCF_900747795.2_fErpCal1.3_genomic.gff.gz""]"	GCF_900747795.2-RS_2023_02	NCBI RefSeq	GFF3	1084524	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/747/795/GCF_900747795.2/GCF_900747795.2.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/747/795/GCF_900747795.2/GCF_900747795.2.fa.gz.fai	4	all 169 annotation sequence names and lengths match the target FAI
GCF_900880675.1	EXACT_DICTIONARY	b85d1c2127be0206cfb8d496130ad5cb245cc94cb5cc41934d380564b67e86ef	/moosefs/erikg/vgp/freeze1/objects/GCF/900/880/675/GCF_900880675.1/genes/GCF_900880675.1_fSpaAur1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1800156	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/880/675/GCF_900880675.1/GCF_900880675.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/880/675/GCF_900880675.1/GCF_900880675.1.fa.gz.fai	4	all 151 annotation sequence names and lengths match the target FAI
GCF_900963305.1	EXACT_DICTIONARY	30dc5d39e052c74083d5aa78d208c0c7307a0ea7084851498b0e92c37a010e8e	/moosefs/erikg/vgp/freeze1/objects/GCF/900/963/305/GCF_900963305.1/genes/GCF_900963305.1_fEcheNa1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1211618	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/963/305/GCF_900963305.1/GCF_900963305.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/963/305/GCF_900963305.1/GCF_900963305.1.fa.gz.fai	4	all 32 annotation sequence names and lengths match the target FAI
GCF_900964775.1	EXACT_DICTIONARY	eccf1de299d9909de85c196ed906702abbd2dacf36116c10a5b38f8bb4d23b2a	/moosefs/erikg/vgp/objects/sha256/ec/cf/eccf1de299d9909de85c196ed906702abbd2dacf36116c10a5b38f8bb4d23b2a	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_900964775.1/GCF_900964775.1-RS_2025_06/GCF_900964775.1_fSclFor1.1_genomic.gff.gz""]"	GCF_900964775.1-RS_2025_06	NCBI RefSeq	GFF3	1369941	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/964/775/GCF_900964775.1/GCF_900964775.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/900/964/775/GCF_900964775.1/GCF_900964775.1.fa.gz.fai	5	all 72 annotation sequence names and lengths match the target FAI
GCF_901000725.2	EXACT_DICTIONARY	cf678f11ebc7a958e2300e2c2d028cc8dd7d99c55b287b864b3223c2c19c7554	/moosefs/erikg/vgp/freeze1/objects/GCF/901/000/725/GCF_901000725.2/genes/GCF_901000725.2_fTakRub1.2.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1622827	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/000/725/GCF_901000725.2/GCF_901000725.2.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/000/725/GCF_901000725.2/GCF_901000725.2.fa.gz.fai	4	all 112 annotation sequence names and lengths match the target FAI
GCF_901001135.1	EXACT_DICTIONARY	7c1b17e06d2d4544bd3e9aefa29bb23b9cb633f84d8d1bfad7f2493cc036f3ca	/moosefs/erikg/vgp/freeze1/objects/GCF/901/001/135/GCF_901001135.1/genes/GCF_901001135.1_aRhiBiv1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1505235	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/001/135/GCF_901001135.1/GCF_901001135.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/001/135/GCF_901001135.1/GCF_901001135.1.fa.gz.fai	3	all 558 annotation sequence names and lengths match the target FAI
GCF_901709675.1	EXACT_DICTIONARY	3719b20edf5e64dd762811025f39110ff05634e3111a446d61fd10b7d3928aa4	/moosefs/erikg/vgp/objects/sha256/37/19/3719b20edf5e64dd762811025f39110ff05634e3111a446d61fd10b7d3928aa4	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_901709675.1/NCBI_Syngnathus_acus_Annotation_Release_100/GCF_901709675.1_fSynAcu1.2_genomic.gff.gz""]"	NCBI Syngnathus acus Annotation Release 100	NCBI RefSeq	GFF3	1345486	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/709/675/GCF_901709675.1/GCF_901709675.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/901/709/675/GCF_901709675.1/GCF_901709675.1.fa.gz.fai	5	all 87 annotation sequence names and lengths match the target FAI
GCF_902148845.1	EXACT_DICTIONARY	b1fff3af6ef4d9f3069fe6b75c0b54d42c74739eadeb734be244a3e181ef3c69	/moosefs/erikg/vgp/objects/sha256/b1/ff/b1fff3af6ef4d9f3069fe6b75c0b54d42c74739eadeb734be244a3e181ef3c69	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902148845.1/GCF_902148845.1-RS_2025_07/GCF_902148845.1_fSalaFa1.1_genomic.gff.gz""]"	GCF_902148845.1-RS_2025_07	NCBI RefSeq	GFF3	1121924	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/148/845/GCF_902148845.1/GCF_902148845.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/148/845/GCF_902148845.1/GCF_902148845.1.fa.gz.fai	5	all 203 annotation sequence names and lengths match the target FAI
GCF_902148855.1	EXACT_DICTIONARY	450a52dc88c48d7060c8455dfd3a76b207d00479959f2b27e1d1d8ae6397e354	/moosefs/erikg/vgp/objects/sha256/45/0a/450a52dc88c48d7060c8455dfd3a76b207d00479959f2b27e1d1d8ae6397e354	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902148855.1/GCF_902148855.1-RS_2025_07/GCF_902148855.1_fSphaOr1.1_genomic.gff.gz""]"	GCF_902148855.1-RS_2025_07	NCBI RefSeq	GFF3	1232783	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/148/855/GCF_902148855.1/GCF_902148855.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/148/855/GCF_902148855.1/GCF_902148855.1.fa.gz.fai	5	all 340 annotation sequence names and lengths match the target FAI
GCF_902150065.1	EXACT_DICTIONARY	e442178e3be529127d8f00ed43c30b621902a6c139c313e018b67dd75fc711cf	/moosefs/erikg/vgp/objects/sha256/e4/42/e442178e3be529127d8f00ed43c30b621902a6c139c313e018b67dd75fc711cf	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902150065.1/GCF_902150065.1-RS_2025_07/GCF_902150065.1_fMyrMur1.1_genomic.gff.gz""]"	GCF_902150065.1-RS_2025_07	NCBI RefSeq	GFF3	1049035	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/150/065/GCF_902150065.1/GCF_902150065.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/150/065/GCF_902150065.1/GCF_902150065.1.fa.gz.fai	5	all 87 annotation sequence names and lengths match the target FAI
GCF_902167405.1	EXACT_DICTIONARY	fc1b64e8d374bc3e5d52d46c82f1e4f096f122f59c6c302dbeb1e1bc0d06d345	/moosefs/erikg/vgp/objects/sha256/fc/1b/fc1b64e8d374bc3e5d52d46c82f1e4f096f122f59c6c302dbeb1e1bc0d06d345	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902167405.1/GCF_902167405.1-RS_2025_07/GCF_902167405.1_gadMor3.0_genomic.gff.gz""]"	GCF_902167405.1-RS_2025_07	NCBI RefSeq	GFF3	1354959	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/167/405/GCF_902167405.1/GCF_902167405.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/167/405/GCF_902167405.1/GCF_902167405.1.fa.gz.fai	5	all 227 annotation sequence names and lengths match the target FAI
GCF_902362185.1	EXACT_DICTIONARY	003e9ee84ab77a9ce98d7ff3ceecc205703c4495ca59c66786e892c50ac03256	/moosefs/erikg/vgp/objects/sha256/00/3e/003e9ee84ab77a9ce98d7ff3ceecc205703c4495ca59c66786e892c50ac03256	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902362185.1/GCF_902362185.1-RS_2025_07/GCF_902362185.1_fChaCha1.1_genomic.gff.gz""]"	GCF_902362185.1-RS_2025_07	NCBI RefSeq	GFF3	737026	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/362/185/GCF_902362185.1/GCF_902362185.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/362/185/GCF_902362185.1/GCF_902362185.1.fa.gz.fai	4	all 31 annotation sequence names and lengths match the target FAI
GCF_902459465.1	EXACT_DICTIONARY	03bde6bb34938d410a562f850ff503a9c5d3c68ed4129020d914ca6fe2c8964d	/moosefs/erikg/vgp/objects/sha256/03/bd/03bde6bb34938d410a562f850ff503a9c5d3c68ed4129020d914ca6fe2c8964d	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902459465.1/NCBI_Asterias_rubens_Annotation_Release_100/GCF_902459465.1_eAstRub1.3_genomic.gff.gz""]"	NCBI Asterias rubens Annotation Release 100	NCBI RefSeq	GFF3	624191	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/459/465/GCF_902459465.1/GCF_902459465.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/459/465/GCF_902459465.1/GCF_902459465.1.fa.gz.fai	5	all 150 annotation sequence names and lengths match the target FAI
GCF_902459505.1	EXACT_DICTIONARY	f1f53053250e23659796a5d4bcec947981d25885a9e3df1b4316051587a336ff	/moosefs/erikg/vgp/freeze1/objects/GCF/902/459/505/GCF_902459505.1/genes/GCF_902459505.1_aGeoSer1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1618793	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/459/505/GCF_902459505.1/GCF_902459505.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/459/505/GCF_902459505.1/GCF_902459505.1.fa.gz.fai	3	all 49 annotation sequence names and lengths match the target FAI
GCF_902500255.1	EXACT_DICTIONARY	e8261071dd85f2eaf515ee2820c2ffbd7d2639c37d7c6e97317f9e49d2804c2f	/moosefs/erikg/vgp/objects/sha256/e8/26/e8261071dd85f2eaf515ee2820c2ffbd7d2639c37d7c6e97317f9e49d2804c2f	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902500255.1/NCBI_Thalassophryne_amazonica_Annotation_Release_100/GCF_902500255.1_fThaAma1.1_genomic.gff.gz""]"	NCBI Thalassophryne amazonica Annotation Release 100	NCBI RefSeq	GFF3	1061362	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/500/255/GCF_902500255.1/GCF_902500255.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/500/255/GCF_902500255.1/GCF_902500255.1.fa.gz.fai	5	all 464 annotation sequence names and lengths match the target FAI
GCF_902655055.1	EXACT_DICTIONARY	3017d46bf25824bdb70084ef80d499a6450088c0f5dc5c69923997f997f4cc6d	/moosefs/erikg/vgp/objects/sha256/30/17/3017d46bf25824bdb70084ef80d499a6450088c0f5dc5c69923997f997f4cc6d	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902655055.1/GCF_902655055.1-RS_2023_03/GCF_902655055.1_mLutLut1.2_genomic.gff.gz""]"	GCF_902655055.1-RS_2023_03	NCBI RefSeq	GFF3	1607192	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/655/055/GCF_902655055.1/GCF_902655055.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/655/055/GCF_902655055.1/GCF_902655055.1.fa.gz.fai	4	all 44 annotation sequence names and lengths match the target FAI
GCF_902686445.1	EXACT_DICTIONARY	30d9a18a432479905ad5acbaed6d532c02418b05a03c4a5d7c45c4d773154b5e	/moosefs/erikg/vgp/objects/sha256/30/d9/30d9a18a432479905ad5acbaed6d532c02418b05a03c4a5d7c45c4d773154b5e	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902686445.1/GCF_902686445.1-RS_2023_03/GCF_902686445.1_mSciCar1.2_genomic.gff.gz""]"	GCF_902686445.1-RS_2023_03	NCBI RefSeq	GFF3	1439500	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/686/445/GCF_902686445.1/GCF_902686445.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/686/445/GCF_902686445.1/GCF_902686445.1.fa.gz.fai	5	all 752 annotation sequence names and lengths match the target FAI
GCF_902713425.1	EXACT_DICTIONARY	5630562af08f6ef8f4de79dd5b5e28cec68b4a7a1bdfeb3659d7dedc1e47e781	/moosefs/erikg/vgp/objects/sha256/56/30/5630562af08f6ef8f4de79dd5b5e28cec68b4a7a1bdfeb3659d7dedc1e47e781	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_902713425.1/GCF_902713425.1-RS_2023_08/GCF_902713425.1_fAciRut3.2_maternal_haplotype_genomic.gff.gz""]"	GCF_902713425.1-RS_2023_08	NCBI RefSeq	GFF3	2586664	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/713/425/GCF_902713425.1/GCF_902713425.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/713/425/GCF_902713425.1/GCF_902713425.1.fa.gz.fai	4	all 1731 annotation sequence names and lengths match the target FAI
GCF_902713615.1	EXACT_DICTIONARY	a63b11844e34c60ab703120a92a79fb87a62034cf54ee3ab0019f2c836c57645	/moosefs/erikg/vgp/freeze1/objects/GCF/902/713/615/GCF_902713615.1/genes/GCF_902713615.1_sScyCan1.1.ncbiRefSeq.gtf.gz	[]	ncbiRefSeq	NCBI RefSeq/UCSC genePred export	GTF	1579210	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/713/615/GCF_902713615.1/GCF_902713615.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/902/713/615/GCF_902713615.1/GCF_902713615.1.fa.gz.fai	3	all 291 annotation sequence names and lengths match the target FAI
GCF_903992535.2	EXACT_DICTIONARY	2a0529118dbb860f7df502112c95665edee9b6c1d11e0f6b11902f3ef9e648b6	/moosefs/erikg/vgp/objects/sha256/2a/05/2a0529118dbb860f7df502112c95665edee9b6c1d11e0f6b11902f3ef9e648b6	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_903992535.2/NCBI_Arvicola_amphibius_Annotation_Release_101/GCF_903992535.2_mArvAmp1.2_genomic.gff.gz""]"	NCBI Arvicola amphibius Annotation Release 101	NCBI RefSeq	GFF3	1054397	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/992/535/GCF_903992535.2/GCF_903992535.2.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/992/535/GCF_903992535.2/GCF_903992535.2.fa.gz.fai	5	all 215 annotation sequence names and lengths match the target FAI
GCF_903995425.1	EXACT_DICTIONARY	2df5097608720fb8574b3f47f4a59a518f15d13b0457d409c89a412d1f131b04	/moosefs/erikg/vgp/objects/sha256/2d/f5/2df5097608720fb8574b3f47f4a59a518f15d13b0457d409c89a412d1f131b04	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_903995425.1/NCBI_Onychomys_torridus_Annotation_Release_100/GCF_903995425.1_mOncTor1.1_genomic.gff.gz""]"	NCBI Onychomys torridus Annotation Release 100	NCBI RefSeq	GFF3	1178854	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/995/425/GCF_903995425.1/GCF_903995425.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/995/425/GCF_903995425.1/GCF_903995425.1.fa.gz.fai	4	all 2949 annotation sequence names and lengths match the target FAI
GCF_903995435.1	EXACT_DICTIONARY	2220b72c63c38e0aae59e1e8d89e0009a9c2f5d41be3e5c237092228afc14f4d	/moosefs/erikg/vgp/objects/sha256/22/20/2220b72c63c38e0aae59e1e8d89e0009a9c2f5d41be3e5c237092228afc14f4d	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_903995435.1/GCF_903995435.1-RS_2023_02/GCF_903995435.1_mAcoRus1.1_genomic.gff.gz""]"	GCF_903995435.1-RS_2023_02	NCBI RefSeq	GFF3	826281	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/995/435/GCF_903995435.1/GCF_903995435.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/903/995/435/GCF_903995435.1/GCF_903995435.1.fa.gz.fai	4	all 623 annotation sequence names and lengths match the target FAI
GCF_904848185.1	EXACT_DICTIONARY	d2e69f1869c6cf2b76f63435d83e2c3ce0cfaf31fd4de3779c2e30b08435cdd1	/moosefs/erikg/vgp/objects/sha256/d2/e6/d2e69f1869c6cf2b76f63435d83e2c3ce0cfaf31fd4de3779c2e30b08435cdd1	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_904848185.1/NCBI_Acanthopagrus_latus_Annotation_Release_100/GCF_904848185.1_fAcaLat1.1_genomic.gff.gz""]"	NCBI Acanthopagrus latus Annotation Release 100	NCBI RefSeq	GFF3	1665211	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/904/848/185/GCF_904848185.1/GCF_904848185.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/904/848/185/GCF_904848185.1/GCF_904848185.1.fa.gz.fai	5	all 66 annotation sequence names and lengths match the target FAI
GCF_905171765.1	EXACT_DICTIONARY	88f515fad6e8aeafbc65f13eb22b611953e8e0310df505f7bb045a5479ce3641	/moosefs/erikg/vgp/objects/sha256/88/f5/88f515fad6e8aeafbc65f13eb22b611953e8e0310df505f7bb045a5479ce3641	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_905171765.1/NCBI_Bufo_bufo_Annotation_Release_100/GCF_905171765.1_aBufBuf1.1_genomic.gff.gz""]"	NCBI Bufo bufo Annotation Release 100	NCBI RefSeq	GFF3	1072862	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/905/171/765/GCF_905171765.1/GCF_905171765.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/905/171/765/GCF_905171765.1/GCF_905171765.1.fa.gz.fai	5	all 1306 annotation sequence names and lengths match the target FAI
GCF_905171775.1	EXACT_DICTIONARY	99b41f8941a4d14e3222b76fd4c552055cabc7a828bb92c8e33ad4d90eee2956	/moosefs/erikg/vgp/objects/sha256/99/b4/99b41f8941a4d14e3222b76fd4c552055cabc7a828bb92c8e33ad4d90eee2956	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_905171775.1/NCBI_Rana_temporaria_Annotation_Release_100/GCF_905171775.1_aRanTem1.1_genomic.gff.gz""]"	NCBI Rana temporaria Annotation Release 100	NCBI RefSeq	GFF3	1163944	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/905/171/775/GCF_905171775.1/GCF_905171775.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/905/171/775/GCF_905171775.1/GCF_905171775.1.fa.gz.fai	5	all 554 annotation sequence names and lengths match the target FAI
GCF_910594005.1	EXACT_DICTIONARY	b1385a47363864e931950a29762bd17c51435cedfd8356ce67a22cc62b90b70c	/moosefs/erikg/vgp/objects/sha256/b1/38/b1385a47363864e931950a29762bd17c51435cedfd8356ce67a22cc62b90b70c	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_910594005.1/NCBI_Cervus_elaphus_Annotation_Release_100/GCF_910594005.1_mCerEla1.1_genomic.gff.gz""]"	NCBI Cervus elaphus Annotation Release 100	NCBI RefSeq	GFF3	1584251	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/910/594/005/GCF_910594005.1/GCF_910594005.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/910/594/005/GCF_910594005.1/GCF_910594005.1.fa.gz.fai	4	all 144 annotation sequence names and lengths match the target FAI
GCF_910596095.1	EXACT_DICTIONARY	a9f6f2855ec90741aa7a81628eed179c9cd9c2f74869ef84402008faf9e5f24e	/moosefs/erikg/vgp/objects/sha256/a9/f6/a9f6f2855ec90741aa7a81628eed179c9cd9c2f74869ef84402008faf9e5f24e	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_910596095.1/NCBI_Thunnus_maccoyii_Annotation_Release_100/GCF_910596095.1_fThuMac1.1_genomic.gff.gz""]"	NCBI Thunnus maccoyii Annotation Release 100	NCBI RefSeq	GFF3	1426523	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/910/596/095/GCF_910596095.1/GCF_910596095.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/910/596/095/GCF_910596095.1/GCF_910596095.1.fa.gz.fai	4	all 58 annotation sequence names and lengths match the target FAI
GCF_914725855.1	EXACT_DICTIONARY	dd444458d8ffb292e820c9729a831f26e629e55503d162a55097d52c432ff668	/moosefs/erikg/vgp/objects/sha256/dd/44/dd444458d8ffb292e820c9729a831f26e629e55503d162a55097d52c432ff668	"[""/moosefs/erikg/vgp/annotations/by-accession/GCF_914725855.1/NCBI_Thunnus_albacares_Annotation_Release_100/GCF_914725855.1_fThuAlb1.1_genomic.gff.gz""]"	NCBI Thunnus albacares Annotation Release 100	NCBI RefSeq	GFF3	1457507	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/914/725/855/GCF_914725855.1/GCF_914725855.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/914/725/855/GCF_914725855.1/GCF_914725855.1.fa.gz.fai	4	all 68 annotation sequence names and lengths match the target FAI
